,brand_ods_id,replace,released_on,ticker_symbol,genres,data_profile_dcs_uid,data_profile_channel_type,data_profile_source_type,data_affiliation_active_flag,data_affiliation_start_date_key,data_affiliation_end_date_key,genre_list,top_genre,released_year,year_bin,budget,production_company,rating,source,franchise,DomesticGross,genre_grouped,inflated_budget,budget_cat,inflated_boxoffice,year_q_bin,rank,production_company_bin,clusters_3,clusters_4,clusters_5
85,18913,The Purge: Election Year,2016-07-01,CMCSA,"Action, Horror, Thriller",b3a2f0ed8b99216ed991a4894a77f472,facebook,page,t,101,7769,"['Action', 'Horror', 'Thriller']",Action,2016,6,10000000.0,Universal Pictures,R,Original,Yes,79042440,Action,10652074.28,MediumBudget,84196594.2,2,3,Top5,0,2,2
86,30355,Bad Moms,2016-07-29,,Comedy,8bd36c0bf70947593c640ad8b94d300a,facebook,search_term,t,101,7769,['Comedy'],Comedy,2016,6,20000000.0,STX Entertainment,R,Original,No,113257297,Comedy,21304148.56,MediumBudget,120642514.02,2,219,Top100+,1,1,4
87,18921,King Arthur: Legend of the Sword,2017-05-12,T,"Action, Adventure, Drama",e14977b788fbfd572240e9cccefdc0f8,facebook,search_term,t,101,7769,"['Action', 'Adventure', 'Drama']",Action,2017,7,175000000.0,Warner Bros.,PG-13,Not Original,Yes,39175066,Action,182523351.7,HighBudget,40859224.85,3,1,Top5,2,0,3
88,93706,The Old Man & the Gun,2018-09-28,FOXA,"Drama, Comedy, Crime",c76b2a5b2d00a8036af5441f2bcbcffb,twitter,search_term,t,101,7769,"['Drama', 'Comedy', 'Crime']",Drama,2018,8,15800000.0,Fox Searchlight Pictures,PG-13,Not Original,No,17900000,Drama,16086329.19,MediumBudget,18224385.6,3,79,Top100,1,1,4
89,71783,Crazy Rich Asians,2018-08-15,T,Comedy,4ce8723dfcbddfceb30f8c5658f5b22b,twitter,search_term,t,101,7769,['Comedy'],Comedy,2018,8,30000000.0,Warner Bros.,PG-13,Not Original,No,174532921,Comedy,30543663.02,MediumBudget,177695824.18,3,1,Top5,1,1,4
90,30431,Manchester By the Sea,2016-11-18,,Drama,f2f7696aa40b751f3ac12d76a71a451c,instagram,page,t,101,6766,['Drama'],Drama,2016,6,8500000.0,Roadside Attractions,R,Original,No,79000000,Drama,9054263.14,MediumBudget,84151386.8,2,639,Top100+,1,1,4
91,44885,The Meg,2018-08-10,T,"Action, Sci Fi, Horror",ff31952062024d9bfa755c9da47b6065,twitter,search_term,t,101,7769,"['Action', 'Sci Fi', 'Horror']",Action,2018,8,178000000.0,Warner Bros.,PG-13,Not Original,No,145443742,Action,181225733.93,HighBudget,148079488.15,3,1,Top5,0,0,3
92,105567,Cold Pursuit,2019-02-08,LGF.A,"Drama, Thriller, Action",0b89a3c921efe14f378962d8b477a3c8,twitter,search_term,t,101,7769,"['Drama', 'Thriller', 'Action']",Drama,2019,9,60000000.0,Lionsgate,R,Not Original,No,32138862,Drama,60000000.0,HighBudget,32138862.0,4,19,Top100,1,1,4
93,71924,Vice (2018),2018-12-25,,"Drama, Biography",131dfd7d7423a8af6eb14f8efc57752c,facebook,search_term,t,101,7769,"['Drama', 'Biography']",Drama,2018,8,60000000.0,Annapurna Pictures,R,Not Original,No,76100000,Drama,61087326.05,HighBudget,77479091.87,3,125,Top100+,1,1,4
94,5871,Divergent,2014-03-21,,"Sci Fi, Adventure, Mystery",b8a828a43f20ef5499eb75b937e8a42d,facebook,search_term,t,101,7769,"['Sci Fi', 'Adventure', 'Mystery']",Sci Fi,2014,4,85000000.0,Lionsgate,PG-13,Not Original,Yes,150947895,Fantasy,91793665.17,HighBudget,163012476.84,1,19,Top100,2,0,3
95,16902,The Gift (2015),2015-08-07,,"Mystery, Thriller",5181872215eec9a191f1e93f76c4acec,twitter,search_term,t,101,7769,"['Mystery', 'Thriller']",Mystery,2015,5,5000000.0,STX Entertainment,R,Original,No,58900000,Thriller,5393229.53,LowBudget,63532243.85,2,219,Top100+,0,2,2
96,34334,Girls Trip,2017-07-21,CMCSA,Comedy,92971c589f917d143dde599611e13cb7,twitter,search_term,t,101,7769,['Comedy'],Comedy,2017,7,28000000.0,Universal Pictures,R,Original,No,115108515,Comedy,29203736.27,MediumBudget,120057096.95,3,3,Top5,1,1,4
97,60531,Madagascar 3: Europe's Most Wanted,2012-06-08,FOXA,"Comedy, Adventure, Animation, Family",9b2f330cd4583390449bacab8e2513aa,twitter,handle,t,101,7769,"['Comedy', 'Adventure', 'Animation', 'Family']",Comedy,2012,2,145000000.0,Paramount Pictures,PG,Original,Yes,216391482,Comedy,161460399.1,HighBudget,240956241.7,1,6,Top100,2,3,0
98,89180,The Hunt (2020),2020-03-13,CMCSA,"Horror, Thriller, Action",cfc39a0746f8ff7b531339c9bced8e77,twitter,search_term,t,101,7769,"['Horror', 'Thriller', 'Action']",Horror,2020,10,18200000.0,Universal Pictures,R,Not Original,No,5812500,Horror,18200000.0,MediumBudget,5812500.0,5,3,Top5,0,2,2
99,10643,Seventh Son,2015-02-06,CMCSA,"Family, Adventure, Fantasy",7a371d696479e4d3ea3cd9c967da3cce,facebook,search_term,t,101,7769,"['Family', 'Adventure', 'Fantasy']",Family,2015,5,95000000.0,Universal Pictures,PG-13,Not Original,No,17725785,Family,102471361.06,HighBudget,19119845.42,2,3,Top5,2,3,0
100,91712,Escape Room,2019-01-04,,"Horror, Thriller",2a57a5e38dff9245a6c5cfe79e5fce38,twitter,search_term,t,101,7769,"['Horror', 'Thriller']",Horror,2019,9,9000000.0,Sony Pictures,PG-13,Original,No,57000756,Horror,9000000.0,MediumBudget,57000756.0,4,193,Top100+,0,2,2
101,91704,Good Boys,2019-08-16,CMCSA,Comedy,5af02093580d465f17e6a3fa2af62154,twitter,search_term,t,101,7769,['Comedy'],Comedy,2019,9,20000000.0,Universal Pictures,R,Original,No,83140306,Comedy,20000000.0,MediumBudget,83140306.0,4,3,Top5,1,1,4
102,40341,The Belko Experiment,2017-03-17,,"Thriller, Action, Horror",b5d733948b20d5a96b7d3d017672ec03,twitter,search_term,t,101,7769,"['Thriller', 'Action', 'Horror']",Thriller,2017,7,5000000.0,BH Tilt,R,Original,No,10166820,Thriller,5214952.91,LowBudget,10603897.5,3,1173,Top100+,0,2,2
103,63335,Tyler Perry's A Madea Family Funeral,2019-03-01,LGF.A,Comedy,b5d5b62ab19c8482d881c642122f265e,facebook,search_term,t,101,7769,['Comedy'],Comedy,2019,9,20000000.0,Lionsgate,PG-13,Original,Yes,74800000,Comedy,20000000.0,MediumBudget,74800000.0,4,19,Top100,1,1,4
104,13260,Thor: Ragnarok,2017-11-03,DIS,"Comedy, Action, Fantasy, Adventure",4e2dd8bb6fbc0c4fe95e17e5c2c755e2,twitter,search_term,t,101,7769,"['Comedy', 'Action', 'Fantasy', 'Adventure']",Comedy,2017,7,180000000.0,Walt Disney Pictures,PG-13,Not Original,Yes,315058289,Comedy,187738304.6,HighBudget,328602827.93,3,4,Top5,2,0,3
105,31835,Pirates of the Caribbean: Dead Men Tell No Tales,2017-05-26,DIS,"Comedy, Action, Adventure",f26f5f93aac8faf3ca9076c444480be8,twitter,search_term,t,101,7769,"['Comedy', 'Action', 'Adventure']",Comedy,2017,7,230000000.0,Walt Disney Pictures,PG-13,Not Original,Yes,172558876,Comedy,239887833.66,HighBudget,179977282.36,3,4,Top5,2,0,3
106,10599,Gone Girl,2014-10-03,FOXA,"Crime, Drama, Mystery",6c95ed388ccde764ba423e251ac28f07,facebook,page,t,101,7769,"['Crime', 'Drama', 'Mystery']",Crime,2014,4,61000000.0,20th Century Fox,R,Not Original,No,167767189,Thriller,65875453.83,HighBudget,181176060.87,1,7,Top100,0,2,2
107,67445,I Can Only Imagine,2018-03-16,,Family,e84b90394c7b49639a676457c16d2d2f,twitter,search_term,t,101,7769,['Family'],Family,2018,8,7000000.0,Roadside Attractions,PG,Not Original,No,83482352,Family,7126854.71,MediumBudget,84995227.59,3,639,Top100+,2,3,0
108,60925,The Heat,2013-06-28,FOXA,"Crime, Action, Comedy",4e457fa358195f96053fdaf9534edf32,twitter,search_term,t,101,7769,"['Crime', 'Action', 'Comedy']",Crime,2013,3,43000000.0,20th Century Fox,R,Original,No,159581587,Thriller,47190103.69,MediumBudget,175131898.53,1,7,Top100,0,2,2
109,23147,Power Rangers,2017-03-24,LGF.A,"Sci Fi, Action, Fantasy",9f6e65e46a6885e0663d4900b45ceec2,instagram,page,t,101,7769,"['Sci Fi', 'Action', 'Fantasy']",Sci Fi,2017,7,120000000.0,Lionsgate,PG-13,Not Original,No,85364450,Fantasy,125158869.74,HighBudget,89034317.31,3,19,Top100,2,0,3
110,84563,Peppermint,2018-09-07,,"Thriller, Drama, Action",1cdcbc488026fb1fd2fe4069d761bf97,instagram,page,t,101,7769,"['Thriller', 'Drama', 'Action']",Thriller,2018,8,25000000.0,STX Entertainment,R,Original,No,35418723,Thriller,25453052.52,MediumBudget,36060584.67,3,219,Top100+,0,2,2
111,13743,The Visit,2015-09-11,CMCSA,"Horror, Comedy",dddd8ebd15091ad13212ec28f88b5477,facebook,page,t,101,7769,"['Horror', 'Comedy']",Horror,2015,5,5000000.0,Universal Pictures,PG-13,Original,No,65206105,Horror,5393229.53,LowBudget,70334298.19,2,3,Top5,0,2,2
112,91709,The Turning,2020-01-24,CMCSA,"Horror, Drama",8eae9dac2501e14c2b34037f03d8c84d,twitter,search_term,t,101,7769,"['Horror', 'Drama']",Horror,2020,10,12000000.0,Universal Pictures,PG-13,Not Original,No,15472775,Horror,12000000.0,MediumBudget,15472775.0,5,3,Top5,0,2,2
113,83243,Life Itself (2018),2018-09-21,AMZN,"Romance, Drama",7a741f6b069e3fc87c6c70194bc9b434,facebook,search_term,t,101,7769,"['Romance', 'Drama']",Romance,2018,8,7800000.0,Amazon Studios,R,Original,No,4102648,Drama,7941352.39,MediumBudget,4176996.6,3,482,Top100+,1,1,4
114,69032,Chappaquiddick,2018-04-06,,"Drama, History, Biography",2992ef9d9a016c4baadf158a49cfaf69,twitter,handle,t,101,7769,"['Drama', 'History', 'Biography']",Drama,2018,8,18000000.0,Entertainment Studios Motion Pictures,PG-13,Not Original,No,18000000,Drama,18326197.81,MediumBudget,18326197.81,3,1475,Top100+,1,1,1
115,60704,The Man with the Iron Fists,2012-11-02,CMCSA,Action,75de5f0fa213eab1e911e7244a742c20,twitter,handle,t,101,7769,['Action'],Action,2012,2,15000000.0,Universal Pictures,R,Original,No,15634090,Action,16702799.91,MediumBudget,17408871.8,1,3,Top5,0,2,2
116,27773,Maze Runner: The Death Cure,2018-01-26,FOXA,Sci Fi,63b844b75a5615af384b418dbfa78e39,twitter,search_term,t,101,7769,['Sci Fi'],Sci Fi,2018,8,61000000.0,20th Century Fox,PG-13,Not Original,Yes,58032443,Fantasy,62105448.15,HighBudget,59084112.78,3,7,Top100,2,0,3
117,15592,The Hunger Games,2012-03-23,LGF.A,"Sci Fi, Adventure",927ffd87fd39e8084983d63f863572cb,facebook,search_term,t,101,7769,"['Sci Fi', 'Adventure']",Sci Fi,2012,2,80000000.0,Lionsgate,PG-13,Not Original,Yes,408010692,Fantasy,89081599.51,HighBudget,454328063.23,1,19,Top100,2,0,3
118,43975,A Good Day to Die Hard,2013-02-14,FOXA,"Crime, Action, Thriller",e412c57c0b8be697d052205d87cedfea,twitter,search_term,t,101,7769,"['Crime', 'Action', 'Thriller']",Crime,2013,3,92000000.0,20th Century Fox,R,Original,Yes,67349198,Thriller,100964873.0,HighBudget,73911991.55,1,7,Top100,0,2,2
119,24362,The Shack,2017-03-03,LGF.A,Thriller,84a47afa0dd581e0154edb611ff1656a,facebook,search_term,t,101,7769,['Thriller'],Thriller,2017,7,20000000.0,Lionsgate,PG-13,Not Original,No,57386418,Thriller,20859811.62,MediumBudget,59853493.46,3,19,Top100,0,2,2
120,34791,Gifted,2017-04-07,FOXA,Drama,cffc333b0235951a7aeca19d0a6a48bd,twitter,search_term,t,101,7769,['Drama'],Drama,2017,7,7000000.0,Fox Searchlight Pictures,PG-13,Original,No,24801212,Drama,7300934.07,MediumBudget,25867430.52,3,79,Top100,1,1,4
121,10616,Dumb and Dumber To,2014-11-14,CMCSA,Comedy,1b1e8c5cd670310f7d747fd35c4576d7,twitter,search_term,t,101,7769,['Comedy'],Comedy,2014,4,40000000.0,Universal Pictures,PG-13,Original,Yes,86208010,Comedy,43197018.9,MediumBudget,93098225.94,1,3,Top5,1,1,4
122,112713,Last Christmas,2019-11-08,CMCSA,"Comedy, Romance",7663fdb1c00e819833d0ca139d27d393,twitter,search_term,t,101,7769,"['Comedy', 'Romance']",Comedy,2019,9,30000000.0,Universal Pictures,PG-13,Not Original,No,35150750,Comedy,30000000.0,MediumBudget,35150750.0,4,3,Top5,1,1,4
123,110817,The Mule (2018),2018-12-14,T,"Drama, Crime",687adada2a7f3b1f936ecb1286d218a3,facebook,page,t,101,7769,"['Drama', 'Crime']",Drama,2018,8,50000000.0,Warner Bros.,R,Not Original,No,174500000,Drama,50906105.04,HighBudget,177662306.58,3,1,Top5,1,1,4
124,12997,Maze Runner: The Scorch Trials,2015-09-18,FOXA,"Action, Thriller, Sci Fi",38a493d8640d02c5fc8fa6742cc9ed5d,twitter,search_term,t,101,7769,"['Action', 'Thriller', 'Sci Fi']",Action,2015,5,61000000.0,20th Century Fox,PG-13,Not Original,Yes,81697192,Action,65797400.26,HighBudget,88122341.67,2,7,Top100,0,0,3
125,60904,This Is The End,2013-06-12,,"Comedy, Action",b7abf9790dc44aa9502ebc548c107d0f,instagram,page,t,101,6766,"['Comedy', 'Action']",Comedy,2013,3,32000000.0,Sony Pictures,R,Not Original,No,126500000,Comedy,35118216.7,MediumBudget,138826700.38,1,193,Top100+,1,1,4
126,33012,The Mummy,2017-06-09,CMCSA,"Fantasy, Adventure, Action",3a06a523b518342dcce9f418f2e96088,facebook,page,t,101,7769,"['Fantasy', 'Adventure', 'Action']",Fantasy,2017,7,195000000.0,Universal Pictures,PG-13,Not Original,Yes,80101125,Fantasy,203383163.32,HighBudget,83544718.91,3,3,Top5,2,0,3
127,111810,BrightBurn,2019-05-24,,Horror,2e11c744fa79bffdf07579651e92203e,instagram,page,t,101,7769,['Horror'],Horror,2019,9,7000000.0,Sony Pictures,R,Original,No,17259427,Horror,7000000.0,MediumBudget,17259427.0,4,193,Top100+,0,2,2
128,10669,Pixels,2015-07-24,,"Family, Comedy, Action",101fc897a436644ff559cd4b6dd88aba,twitter,search_term,t,101,7769,"['Family', 'Comedy', 'Action']",Family,2015,5,90000000.0,Sony Pictures,PG-13,Not Original,No,78765986,Family,97078131.53,HighBudget,84960608.32,2,193,Top100+,2,3,0
129,12279,The Walk,2015-10-09,,Drama,97ae1c11f942af84b405f7b227e8741f,facebook,page,t,101,7769,['Drama'],Drama,2015,5,35000000.0,Sony Pictures,PG,Not Original,Yes,10161183,Drama,37752606.7,MediumBudget,10960318.44,2,193,Top100+,1,1,4
130,10678,Inside Out,2015-06-19,DIS,Animation,b9813c9d35949074b2b44895e9f4cd93,facebook,page,t,101,7769,['Animation'],Animation,2015,5,175000000.0,Walt Disney Pictures,PG,Original,No,356461711,Family,188763033.52,HighBudget,384495965.16,2,4,Top5,2,3,0
131,33015,Kingsman: The Golden Circle,2017-09-22,FOXA,"Action, Comedy, Adventure",9a93c7fd112f262ae26bc1ac04f01595,instagram,page,t,101,7769,"['Action', 'Comedy', 'Adventure']",Action,2017,7,104000000.0,20th Century Fox,R,Not Original,Yes,100234838,Action,108471020.44,HighBudget,104543991.93,3,7,Top100,2,0,3
132,82200,Christopher Robin,2018-08-03,DIS,"Animation, Adventure, Comedy",af63c4b990be7300f656affa3a53309d,facebook,page,t,101,7769,"['Animation', 'Adventure', 'Comedy']",Animation,2018,8,75000000.0,Walt Disney Pictures,PG,Not Original,No,99215042,Family,76359157.56,HighBudget,101013026.99,3,4,Top5,2,3,0
133,16072,The Divergent Series: Allegiant,2016-03-18,LGF.A,"Romance, Sci Fi, Action, Adventure",9dfde780857b2bda1537c67e0260a78b,facebook,page,t,101,7769,"['Romance', 'Sci Fi', 'Action', 'Adventure']",Romance,2016,6,110000000.0,Lionsgate,PG-13,Not Original,Yes,66184051,Drama,117172817.06,HighBudget,70499742.73,2,19,Top100,2,0,3
134,16904,Risen,2016-02-19,,Action,63783d357d25958d2e4fa6f05d8d7da0,instagram,page,t,101,6766,['Action'],Action,2016,6,20000000.0,Sony Pictures,PG-13,Original,No,36880033,Action,21304148.56,MediumBudget,39284885.09,2,193,Top100+,0,0,3
135,74898,The Miracle Season,2018-04-06,,"Drama, Sport",31143efa9615fce3e28c50806d478917,twitter,search_term,t,101,7769,"['Drama', 'Sport']",Drama,2018,8,0.0,LD Entertainment,PG,Original,No,10200000,Drama,0.0,LowBudget,10384845.43,3,293,Top100+,1,1,1
136,29418,Baby Driver,2017-06-28,,"Crime, Action, Music",c79e78b33c7c3767e4988f32e1377b27,facebook,search_term,t,101,7769,"['Crime', 'Action', 'Music']",Crime,2017,7,34000000.0,Sony Pictures,R,Original,No,107825862,Thriller,35461679.76,MediumBudget,112461358.47,3,193,Top100+,0,2,2
137,10621,Penguins of Madagascar,2014-11-26,FOXA,"Adventure, Comedy, Animation",147af3a2934d5a28e8a4c100565abe68,twitter,search_term,t,101,7769,"['Adventure', 'Comedy', 'Animation']",Adventure,2014,4,132000000.0,20th Century Fox,PG,Original,Yes,83350911,Adventure,142550162.38,HighBudget,90012771.95,1,7,Top100,2,3,0
138,15397,Steve Jobs,2015-10-23,CMCSA,Biography,6374e322ac9706db32b485e6a6cd86f3,twitter,search_term,t,101,7769,['Biography'],Biography,2015,5,30000000.0,Universal Pictures,R,Not Original,No,17766658,Documentary,32359377.18,MediumBudget,19163932.91,2,3,Top5,1,1,1
139,34336,Ferdinand,2017-12-15,FOXA,"Animation, Adventure, Comedy",dfaae80b5662f2b01e67592368a0ffd7,twitter,handle,t,101,7769,"['Animation', 'Adventure', 'Comedy']",Animation,2017,7,111000000.0,20th Century Fox,PG,Not Original,No,84410380,Family,115771954.51,HighBudget,88039231.29,3,7,Top100,2,3,0
140,59500,UglyDolls,2019-05-03,,"Comedy, Adventure, Animation",e55351116fb098f62b3eaebee20bf2f6,instagram,page,t,101,7769,"['Comedy', 'Adventure', 'Animation']",Comedy,2019,9,45000000.0,STX Entertainment,PG,Not Original,No,20150241,Comedy,45000000.0,MediumBudget,20150241.0,4,219,Top100+,2,3,0
141,12991,Straight Outta Compton,2015-08-14,CMCSA,"Biography, Music",0ee82ef969e3a8c9ffa88a06b3665cf9,facebook,page,t,101,7769,"['Biography', 'Music']",Biography,2015,5,28000000.0,Universal Pictures,R,Not Original,No,161197785,Documentary,30202085.36,MediumBudget,173875330.82,2,3,Top5,1,1,1
142,70298,"Love, Simon",2018-03-16,FOXA,"Adult, Adventure",4adb36a93965e2fc0c62825a645f631e,twitter,search_term,t,101,7769,"['Adult', 'Adventure']",Adult,2018,8,10000000.0,20th Century Fox,PG-13,Not Original,No,40826341,Drama,10181221.01,MediumBudget,41566200.06,3,7,Top100,1,1,4
143,17973,By the Sea,2015-11-13,CMCSA,"Drama, Romance",ce98040ff232cda9eff096e8d375366f,facebook,search_term,t,101,7769,"['Drama', 'Romance']",Drama,2015,5,20000000.0,Universal Pictures,R,Original,No,538460,Drama,21572918.12,MediumBudget,580807.67,2,3,Top5,1,1,4
144,11436,The Theory of Everything,2014-11-26,CMCSA,"Biography, Drama",d30a700b1f5039ce082ebc4c3a030fe4,facebook,page,t,101,7769,"['Biography', 'Drama']",Biography,2014,4,15000000.0,Focus Features,PG-13,Not Original,No,35893537,Documentary,16198882.09,MediumBudget,38762344.91,1,81,Top100,1,1,1
145,10602,The Interview,2014-12-24,,Comedy,28e56f2f2ecfba828b1c6d5b415ceffb,facebook,search_term,t,101,7769,['Comedy'],Comedy,2014,4,44000000.0,Sony Pictures,R,Original,No,6105175,Comedy,47516720.79,MediumBudget,6593134.0,1,193,Top100+,1,1,4
146,79431,Superfly,2018-06-13,,"Action, Drama, Crime",b7bd786f369ccb46da497c6a12b604a6,facebook,search_term,t,101,7769,"['Action', 'Drama', 'Crime']",Action,2018,8,16000000.0,Sony Pictures,R,Remake,No,20537137,Action,16289953.61,MediumBudget,20909313.07,3,193,Top100+,0,2,2
147,73009,Truth or Dare,2018-04-13,CMCSA,"Thriller, Horror",a9c927eff2722eda30e3e695fee2013d,twitter,search_term,t,101,7769,"['Thriller', 'Horror']",Thriller,2018,8,3500000.0,Universal Pictures,PG-13,Original,No,41411015,Thriller,3563427.35,LowBudget,42161469.59,3,3,Top5,0,2,2
148,18148,Legend,2015-11-20,CMCSA,"Drama, Biography, Crime",f5a0ee09bdfac984789034f04a4fb0af,facebook,page,t,101,7769,"['Drama', 'Biography', 'Crime']",Drama,2015,5,25000000.0,Universal Pictures,R,Not Original,No,15502112,Drama,26966147.65,MediumBudget,16721289.64,2,3,Top5,1,1,4
149,44878,The Predator (2018),2018-09-14,FOXA,"Adventure, Action, Horror",bd2b567fe92a51754558447bb32b678c,facebook,search_term,t,101,7769,"['Adventure', 'Action', 'Horror']",Adventure,2018,8,88000000.0,20th Century Fox,R,Original,No,160500000,Adventure,89594744.87,HighBudget,163408597.17,3,7,Top100,0,0,3
150,61082,3 Days to Kill,2014-02-21,,"Action, Drama, Thriller",30e3843b9a84a1f08c1a725b5c3b2106,facebook,search_term,t,101,7769,"['Action', 'Drama', 'Thriller']",Action,2014,4,28000000.0,Relativity Media,PG-13,Original,No,30697999,Action,30237913.23,MediumBudget,33151551.08,1,8,Top100,0,2,2
151,41144,Murder on the Orient Express,2017-11-10,FOXA,"Mystery, Drama",60b095dcb0d244181fe54616e1d27df1,twitter,search_term,t,101,7769,"['Mystery', 'Drama']",Mystery,2017,7,55000000.0,20th Century Fox,PG-13,Remake,No,102826543,Thriller,57364481.96,HighBudget,107247115.84,3,7,Top100,0,2,2
152,22205,The Magnificent Seven,2016-09-23,,"Western, Action",77020ef53d432e8a1b22768f55096b54,facebook,search_term,t,101,7769,"['Western', 'Action']",Western,2016,6,90000000.0,Sony Pictures,PG-13,Remake,No,93432655,Adventure,95868668.51,HighBudget,99525158.11,2,193,Top100+,2,0,3
153,57549,Goodbye Christopher Robin,2017-10-13,FOXA,Drama,12de57cc5b4903170a850461740e7d68,twitter,search_term,t,101,7769,['Drama'],Drama,2017,7,2000000.0,Fox Searchlight Pictures,PG,Not Original,No,7200000,Drama,2085981.16,LowBudget,7509532.18,3,79,Top100,1,1,4
154,131226,Pavarotti,2019-06-07,CBS,"Music, Documentary, Biography",262252bcc64466bb64facfdec4c8995d,instagram,page,t,101,7769,"['Music', 'Documentary', 'Biography']",Music,2019,9,19000000.0,CBS Films,PG-13,Not Original,No,7200000,Family,19000000.0,MediumBudget,7200000.0,4,201,Top100+,1,1,1
155,155879,Wendy,2020-02-28,FOXA,"Fantasy, Drama",b55759ed1811925db8f10f4bdc335258,instagram,page,t,101,7769,"['Fantasy', 'Drama']",Fantasy,2020,10,6000000.0,Fox Searchlight Pictures,PG-13,Not Original,No,143518,Fantasy,6000000.0,LowBudget,143518.0,5,79,Top100,0,0,3
156,25861,Resident Evil: The Final Chapter,2017-01-27,,"Horror, Sci Fi, Action",70af9e49b741b8304211d44be2f17d56,facebook,search_term,t,101,7769,"['Horror', 'Sci Fi', 'Action']",Horror,2017,7,40000000.0,Sony Pictures,R,Not Original,Yes,26844692,Horror,41719623.25,MediumBudget,27998760.91,3,193,Top100+,0,2,2
157,41137,Insidious: The Last Key,2018-01-05,CMCSA,"Horror, Mystery, Thriller",ba5e2998cccc0f610c0e5c2ba8614432,facebook,page,t,101,7769,"['Horror', 'Mystery', 'Thriller']",Horror,2018,8,10000000.0,Universal Pictures,PG-13,Original,Yes,67745330,Horror,10181221.01,MediumBudget,68973017.7,3,3,Top5,0,2,2
158,23662,Moana,2016-11-23,DIS,"Animation, Adventure, Comedy, Fantasy, Family, Musical",df02d0245eb208012ca8e61419234c4d,twitter,search_term,t,101,7769,"['Animation', 'Adventure', 'Comedy', 'Fantasy', 'Family', 'Musical']",Animation,2016,6,150000000.0,Walt Disney Pictures,PG,Original,No,248757044,Family,159781114.18,HighBudget,264977850.99,2,4,Top5,2,3,0
159,77709,Johnny English Strikes Again,2018-10-26,CMCSA,"Adventure, Action, Comedy",d56c2a54c40ac3eea4552b4ff4fa355d,facebook,search_term,t,101,7769,"['Adventure', 'Action', 'Comedy']",Adventure,2018,8,30000000.0,Focus Features,PG,Original,No,4412170,Adventure,30543663.02,MediumBudget,4492127.79,3,81,Top100,2,0,3
160,119285,Onward,2020-03-06,DIS,Animation,8880947be82250dd6f46c3543f035833,facebook,page,t,101,7769,['Animation'],Animation,2020,10,185000000.0,Walt Disney Pictures,PG,Original,No,103200000,Family,185000000.0,HighBudget,103200000.0,5,4,Top5,2,3,0
161,60803,Beautiful Creatures,2013-02-14,DIS,"Romance, Drama",19071e0d35b1b0b8542f833d5b649c20,facebook,search_term,t,101,7769,"['Romance', 'Drama']",Romance,2013,3,50000000.0,Warner Bros.,PG-13,Not Original,No,19452138,Drama,54872213.59,HighBudget,21347637.42,1,1,Top5,1,1,4
162,27767,The Lego Batman Movie,2017-02-10,T,"Action, Comedy, Animation",7e7c1946ce519fc362330ec3849f18e7,twitter,search_term,t,101,7769,"['Action', 'Comedy', 'Animation']",Action,2017,7,80000000.0,Warner Bros.,PG,Not Original,Yes,175750384,Action,83439246.49,HighBudget,183305995.14,3,1,Top5,2,3,0
163,101121,Terminator: Dark Fate,2019-11-01,VIA,Action,3ddc7968745991a10030ad4fcf34980c,twitter,search_term,t,101,7769,['Action'],Action,2019,9,185000000.0,Paramount Pictures,R,Original,Yes,62253077,Action,185000000.0,HighBudget,62253077.0,4,6,Top100,0,0,3
164,66307,The Upside,2019-01-11,,"Drama, Comedy",14a75e0f4abc779ba1d1604e07c117e4,twitter,search_term,t,101,7769,"['Drama', 'Comedy']",Drama,2019,9,37500000.0,STX Entertainment,PG-13,Not Original,No,108235497,Drama,37500000.0,MediumBudget,108235497.0,4,219,Top100+,1,1,4
165,59466,Bumblebee,2018-12-21,VIA,"Sci Fi, Adventure, Action",345542921593ce180424c57403758e97,facebook,search_term,t,101,7769,"['Sci Fi', 'Adventure', 'Action']",Sci Fi,2018,8,102000000.0,Paramount Pictures,PG-13,Not Original,Yes,127195589,Fantasy,103848454.28,HighBudget,129500640.28,3,6,Top100,2,0,3
166,82297,A Dog's Way Home,2019-01-11,,Drama,249fda55a356e1bdc561b65236ed6fb3,twitter,handle,t,101,7769,['Drama'],Drama,2019,9,61000000.0,Sony Pictures,PG,Original,Yes,80700000,Drama,61000000.0,HighBudget,80700000.0,4,193,Top100+,1,1,4
167,12272,The Wind Rises,2014-02-21,DIS,"Biography, Animation, Drama",a28c704c3d55c7f1aab020758550a495,facebook,page,t,101,7769,"['Biography', 'Animation', 'Drama']",Biography,2014,4,30000000.0,Walt Disney Pictures,PG-13,Not Original,No,136500000,Documentary,32397764.18,MediumBudget,147409827.01,1,4,Top5,1,1,1
168,18918,La La Land,2016-12-09,LGF.A,"Music, Romance, Comedy, Drama",f4df3b13d642484d25db3c7b0edd9bac,twitter,search_term,t,101,7769,"['Music', 'Romance', 'Comedy', 'Drama']",Music,2016,6,20000000.0,Lionsgate,PG-13,Original,No,151101803,Family,21304148.56,MediumBudget,160954762.91,2,19,Top100,1,1,4
169,121667,Late Night,2019-06-07,,"Comedy, Drama",ef91c426321aa2c5f61ccef34e50dd94,instagram,page,t,101,7769,"['Comedy', 'Drama']",Comedy,2019,9,4000000.0,Amazon Studios,R,Original,No,15500045,Comedy,4000000.0,LowBudget,15500045.0,4,482,Top100+,1,1,4
